Target;Input01;Input02;Input03;Input04;Input05;Input06;Input07;Input08
849,71;11,20;1060,13;623,12;53,84;58,15;11,63;50,93;2093,53
850,20;11,20;1060,40;621,87;53,27;58,37;11,67;51,24;2131,05
851,09;11,22;1059,60;616,87;52,87;58,60;11,72;51,54;2082,49
849,38;11,23;1060,40;623,50;52,70;58,81;11,76;51,83;2107,10
845,87;11,25;1059,74;623,75;54,05;58,97;11,79;52,12;2118,15
844,73;11,25;1059,60;618,12;53,64;59,05;11,81;52,40;2149,47
852,15;11,25;1060,13;626,75;54,27;59,05;11,81;52,63;2136,81
849,22;11,25;1060,53;618,88;52,81;58,96;11,79;52,90;2093,61
852,40;11,26;1060,13;624,50;53,41;58,82;11,76;53,07;2130,54
842,44;11,26;1059,74;624,87;52,50;58,62;11,72;53,04;2072,39
841,22;11,26;1059,47;620,75;53,26;58,39;11,68;52,81;2085,60
837,63;11,26;1060,27;624,00;54,53;58,11;11,62;52,40;2097,16
837,63;11,25;1060,13;616,50;53,67;57,83;11,57;51,89;2077,75
827,43;11,12;1059,87;619,88;54,98;57,52;11,50;51,32;2097,44
836,98;11,21;1060,00;617,75;55,09;57,19;11,44;50,73;2067,57
843,59;11,38;1060,27;620,37;56,62;56,86;11,37;50,21;2095,19
841,55;11,45;1061,72;619,38;56,05;56,51;11,30;49,81;2099,81
837,71;11,36;1059,87;618,50;56,76;56,15;11,23;49,49;2120,99
837,71;11,26;1060,53;618,75;56,94;55,82;11,16;49,25;2080,91
839,43;11,31;1060,27;626,37;56,09;55,55;11,11;49,10;2079,57
842,85;11,31;1060,00;622,75;56,71;55,37;11,07;49,00;2056,92
838,53;11,32;1059,74;619,62;54,28;55,24;11,05;48,94;2006,70
837,22;11,30;1060,27;623,50;55,45;55,22;11,04;48,91;2045,01
843,42;11,28;1060,13;620,63;56,24;55,26;11,05;48,89;2068,52
843,91;11,27;1059,87;621,13;56,94;55,28;11,06;48,90;2056,65
839,59;11,27;1059,74;623,75;55,04;55,33;11,07;48,91;2008,32
846,28;11,26;1060,27;621,25;54,35;55,48;11,10;48,92;2009,15
837,31;11,26;1059,87;619,12;55,04;55,66;11,13;48,95;2036,57
838,37;11,26;1059,60;622,88;55,26;55,83;11,17;49,01;2016,41
843,42;11,26;1060,27;616,50;53,12;55,99;11,20;49,08;1981,42
838,61;11,26;1060,53;631,75;51,31;56,20;11,24;49,19;1927,57
836,65;11,26;1059,60;619,88;53,37;56,45;11,29;49,34;2026,66
841,63;11,26;1059,74;621,75;54,12;56,68;11,34;49,54;2014,24
843,75;11,00;1060,13;624,75;54,03;56,89;11,38;49,78;2021,06
841,30;11,00;1060,00;624,12;53,16;57,05;11,41;50,02;1994,91
837,96;11,22;1060,27;619,38;52,49;57,23;11,45;50,28;2020,23
844,89;11,25;1060,13;622,13;53,29;57,47;11,49;50,56;2057,24
847,26;11,21;1059,60;614,25;53,89;57,71;11,54;50,83;2086,31
843,67;11,26;1059,87;624,38;54,21;57,94;11,59;51,12;2084,46
838,61;11,31;1060,53;620,63;53,99;58,17;11,63;51,42;2071,16
841,87;11,26;1059,87;627,75;54,56;58,37;11,67;51,70;2087,42
845,79;11,27;1059,87;628,88;52,60;58,60;11,72;51,99;2038,11
847,67;11,26;1060,27;619,75;53,77;58,81;11,76;52,29;2080,59
852,56;11,26;1059,87;623,25;54,10;58,89;11,78;52,56;2076,45
843,91;11,26;1059,60;623,38;53,80;58,86;11,77;52,82;2088,21
849,46;11,26;1060,13;623,12;53,09;58,77;11,75;53,01;2075,86
846,69;11,26;1060,13;618,00;52,46;58,64;11,73;53,01;2096,41
843,26;11,26;1060,27;622,00;53,85;58,45;11,69;52,78;2112,78
846,69;11,26;1059,87;622,38;54,10;58,22;11,64;52,38;2124,58
835,18;11,26;1060,53;619,62;53,38;57,94;11,59;51,86;2129,59
837,47;11,26;1059,60;619,00;53,91;57,63;11,53;51,30;2097,32
828,25;11,26;1059,60;621,75;55,09;57,28;11,46;50,68;2098,31
834,20;11,26;1060,66;612,75;53,39;56,94;11,39;50,15;2081,89
841,30;11,21;1060,13;624,25;53,39;56,57;11,31;49,72;2100,67
839,02;10,93;1059,60;624,50;53,65;56,18;11,24;49,38;2093,89
846,93;11,18;1060,00;622,13;53,03;55,80;11,16;49,13;2087,10
842,53;11,27;1059,87;621,13;53,44;55,46;11,09;48,96;2083,47
837,96;11,36;1060,13;621,25;55,43;55,20;11,04;48,84;2156,97
837,87;11,40;1060,13;626,50;54,48;55,02;11,00;48,76;2161,50
839,18;11,30;1059,74;615,75;55,98;54,92;10,98;48,71;2137,24
835,59;11,32;1060,40;623,25;55,47;54,90;10,98;48,68;2115,86
843,02;11,44;1060,00;617,75;53,32;54,97;10,99;48,67;2104,82
841,14;11,38;1059,60;618,00;52,99;55,09;11,02;48,69;2074,83
842,04;11,33;1060,00;616,63;54,15;55,27;11,05;48,73;2072,39
839,10;11,30;1059,47;611,87;52,05;55,50;11,10;48,79;2042,64
840,49;11,28;1060,80;620,25;51,63;55,73;11,15;48,84;2006,58
840,16;11,27;1060,66;623,12;51,10;55,96;11,19;48,93;1987,61
839,92;11,27;1060,53;624,12;50,97;56,21;11,24;49,04;2007,02
839,34;11,26;1060,53;624,00;49,50;56,46;11,29;49,18;1981,42
841,14;11,26;1059,87;616,63;49,41;56,69;11,34;49,36;1973,60
837,63;11,26;1060,00;622,13;49,57;56,92;11,38;49,56;2010,81
837,55;11,26;1060,00;628,62;49,71;57,10;11,42;49,79;2005,72
839,02;11,26;1059,74;624,75;48,70;57,27;11,45;50,02;1977,55
843,10;10,99;1060,13;612,63;48,46;57,45;11,49;50,28;1977,55
837,55;10,87;1059,87;620,37;49,46;57,62;11,52;50,55;1990,25
845,79;11,23;1060,00;621,50;49,49;57,78;11,56;50,81;2002,05
843,83;11,19;1061,06;616,87;50,05;57,94;11,59;51,09;2048,44
837,71;11,11;1059,34;623,75;51,29;58,10;11,62;51,36;2047,22
837,39;11,16;1060,53;619,38;52,08;58,24;11,65;51,63;2110,22
841,79;11,36;1060,40;622,38;52,81;58,37;11,67;51,89;2073,45
839,18;11,34;1059,87;630,13;53,68;58,52;11,70;52,16;2067,57
840,65;11,24;1059,74;619,00;53,47;58,65;11,73;52,43;2109,39
836,65;11,21;1059,74;625,00;52,55;58,74;11,75;52,68;2068,92
836,98;11,23;1059,74;620,75;51,77;58,76;11,75;52,92;2043,67
840,73;11,24;1060,27;619,25;52,09;58,71;11,74;53,11;2084,70
842,20;11,25;1060,40;622,38;51,69;58,59;11,72;53,16;2097,64
837,31;11,25;1060,00;616,25;52,13;58,40;11,68;52,97;2095,98
838,45;11,25;1059,74;619,12;53,24;58,18;11,64;52,60;2117,20
843,67;11,26;1060,00;619,88;54,01;57,90;11,58;52,09;2141,62
838,69;11,26;1060,53;624,25;53,52;57,58;11,52;51,51;2087,38
838,04;11,26;1059,87;625,37;53,52;57,26;11,45;50,94;2076,14
838,69;11,26;1059,87;618,25;54,90;56,93;11,39;50,41;2072,86
845,55;11,26;1059,60;629,75;57,33;56,57;11,31;49,96;2133,30
845,05;11,24;1059,87;619,25;56,26;56,21;11,24;49,61;2063,31
839,26;11,07;1060,66;622,25;55,98;55,87;11,17;49,34;2080,83
838,61;11,29;1060,27;624,50;55,66;55,61;11,12;49,16;2048,13
846,12;11,30;1059,47;619,88;56,67;55,41;11,08;49,05;2085,29
836,57;11,36;1059,34;621,25;57,85;55,29;11,06;48,97;2124,30
838,53;11,36;1059,87;619,12;57,51;55,18;11,04;48,93;2098,58
837,31;11,33;1060,53;624,75;57,50;55,11;11,02;48,90;2074,24
838,45;11,33;1060,13;626,00;57,68;55,14;11,03;48,88;2068,96
842,44;11,27;1059,74;628,00;56,88;55,26;11,05;48,88;2075,46
837,71;11,26;1060,27;617,25;53,91;55,45;11,09;48,90;1972,38
840,00;11,26;1060,13;629,37;56,56;55,63;11,13;48,93;2089,98
838,45;11,26;1059,74;632,25;56,19;55,78;11,16;48,97;2040,91
844,81;11,26;1059,87;644,25;55,18;55,95;11,19;49,02;2061,81
846,44;11,26;1060,40;623,12;55,30;56,16;11,23;49,11;2093,06
838,69;11,26;1059,87;622,25;54,47;56,44;11,29;49,22;2057,32
845,22;11,26;1060,27;610,62;53,82;56,79;11,36;49,40;2046,39
842,77;11,26;1059,87;615,25;54,10;57,12;11,42;49,58;2048,28
838,20;11,26;1059,87;612,50;54,00;57,44;11,49;49,81;2063,24
845,22;11,26;1060,27;614,38;53,96;57,73;11,55;50,05;1999,52
838,94;11,26;1059,60;609,88;54,36;58,00;11,60;50,31;2081,97
835,84;11,13;1060,13;619,12;54,99;58,24;11,65;50,62;2088,88
837,96;11,03;1060,00;617,88;53,64;58,44;11,69;50,91;2029,74
837,55;11,26;1060,53;617,13;53,23;58,66;11,73;51,22;2039,37
834,20;11,37;1059,60;617,88;53,33;58,85;11,77;51,52;2016,41
829,23;11,31;1059,74;619,38;57,60;58,91;11,78;51,83;2152,90
837,22;11,31;1060,00;625,13;55,94;58,86;11,77;52,14;2130,42
837,39;11,28;1060,40;617,88;53,73;58,71;11,74;52,41;2075,74
841,79;11,39;1059,74;614,62;54,27;58,54;11,71;52,65;2075,03
829,23;11,40;1059,34;622,38;53,31;58,34;11,67;52,88;2088,25
835,92;11,34;1060,13;619,50;52,37;58,13;11,63;53,04;2074,48
842,12;11,31;1060,13;617,00;52,09;57,88;11,58;53,01;2057,36
840,32;11,29;1060,13;615,75;51,78;57,59;11,52;52,76;2043,71
841,30;11,28;1060,27;617,13;53,29;57,26;11,45;52,35;2076,33
842,28;11,27;1060,27;623,12;51,04;56,93;11,39;51,82;2034,67
838,94;11,26;1059,34;626,25;51,61;56,50;11,30;51,23;2028,24
838,12;11,26;1059,74;620,13;52,44;56,09;11,22;50,63;2076,61
848,97;11,26;1060,13;626,63;52,58;55,73;11,15;50,11;2047,73
838,94;11,26;1060,27;620,13;50,41;55,39;11,08;49,67;2010,06
839,34;11,26;1060,00;619,62;52,87;55,14;11,03;49,32;2047,06
838,69;11,26;1059,74;616,87;51,78;54,97;10,99;49,06;2031,44
846,77;11,01;1059,87;621,25;51,66;54,88;10,98;48,86;2031,87
837,39;11,12;1060,27;622,38;52,37;54,86;10,97;48,74;2032,35
838,28;11,17;1060,13;625,25;50,72;54,91;10,98;48,64;2018,50
844,97;11,24;1060,00;623,50;52,81;55,02;11,00;48,57;2075,62
837,63;11,25;1060,00;617,37;53,31;55,18;11,04;48,53;2072,82
838,12;11,20;1059,87;614,12;53,86;55,37;11,07;48,51;2071,32
838,37;11,28;1060,00;615,12;54,36;55,57;11,11;48,51;2100,16
841,71;11,35;1060,40;616,75;54,13;55,78;11,16;48,53;2097,95
837,79;11,23;1060,13;622,00;53,53;56,02;11,20;48,57;2050,85
842,28;11,25;1059,60;616,13;51,73;56,27;11,25;48,63;2078,74
838,04;11,25;1060,00;615,87;52,96;56,54;11,31;48,74;2069,82
841,46;11,25;1059,87;612,25;53,54;56,81;11,36;48,87;2086,98
841,22;11,26;1060,66;622,25;53,91;57,08;11,42;49,03;2103,47
838,20;11,26;1060,40;616,13;51,80;57,34;11,47;49,23;2059,96
840,08;11,26;1059,60;623,88;53,50;57,58;11,52;49,47;2105,45
845,30;11,26;1059,47;619,12;53,02;57,83;11,57;49,71;2069,39
839,34;11,26;1059,87;622,50;53,05;58,05;11,61;49,98;2087,54
837,96;11,26;1060,40;620,75;52,97;58,26;11,65;50,25;2058,82
839,02;11,26;1060,13;621,00;52,87;58,48;11,70;50,54;2104,74
845,71;11,26;1060,00;622,25;52,01;58,70;11,74;50,83;2050,41
844,89;11,17;1059,87;619,00;53,03;58,88;11,78;51,12;2092,78
841,38;11,29;1059,87;621,37;52,60;58,97;11,79;51,41;2094,32
838,04;11,28;1060,00;626,25;52,50;58,96;11,79;51,70;2080,55
837,31;11,29;1060,53;622,38;52,96;58,88;11,78;52,01;2093,65
837,22;11,28;1059,87;628,38;53,56;58,74;11,75;52,29;2101,03
836,98;11,21;1059,74;622,38;52,23;58,54;11,71;52,56;2083,16
842,44;11,32;1060,40;618,88;52,69;58,29;11,66;52,82;2057,95
845,79;11,51;1060,27;618,00;52,64;57,99;11,60;53,06;2129,20
836,98;11,22;1059,47;619,88;52,33;57,66;11,53;53,27;2065,60
839,51;11,23;1060,00;618,62;51,55;57,30;11,46;53,35;2049,94
842,61;11,24;1059,87;620,75;51,29;56,92;11,38;53,19;2068,88
843,34;11,25;1060,27;621,25;51,57;56,47;11,29;52,83;2009,70
840,08;11,25;1060,53;625,37;53,53;55,99;11,20;52,34;2081,07
844,16;11,25;1059,87;622,13;52,91;55,55;11,11;51,76;2077,20
845,87;11,26;1059,74;610,38;54,74;55,20;11,04;51,16;2084,22
838,12;11,26;1059,87;619,00;54,88;54,94;10,99;50,56;2082,37
848,48;11,26;1060,00;621,37;55,76;54,82;10,96;50,03;2095,35
852,23;11,26;1059,60;613,38;55,40;54,79;10,96;49,59;2069,23
854,28;11,26;1060,40;621,50;57,00;54,85;10,97;49,27;2128,96
849,38;11,26;1060,00;613,75;54,45;55,00;11,00;49,04;2050,14
843,75;11,01;1059,74;622,13;55,69;55,20;11,04;48,89;2084,26
843,26;11,10;1060,27;624,50;56,49;55,43;11,09;48,79;2094,87
847,34;11,25;1060,27;621,37;55,45;55,71;11,14;48,73;2077,48
836,73;11,37;1059,74;630,63;56,91;55,99;11,20;48,69;2119,57
848,56;11,45;1059,87;619,62;57,23;56,31;11,26;48,67;2144,15
843,10;11,43;1060,00;618,00;56,70;56,61;11,32;48,69;2148,01
839,18;11,31;1059,74;615,75;58,24;56,93;11,39;48,71;2162,10
844,89;11,37;1060,00;620,37;55,69;57,25;11,45;48,76;2104,34
841,30;11,30;1060,00;623,25;55,34;57,58;11,52;48,82;2055,23
843,10;11,28;1059,87;625,00;53,92;57,88;11,58;48,91;2020,59
835,51;11,27;1060,27;619,00;51,81;58,16;11,63;49,02;2038,89
841,46;11,27;1059,87;624,00;51,52;58,43;11,69;49,18;2038,38
